cnt,seg,word
5,"['我', '第一', '次', '，', '在', '亚马逊', '买', '了', '一', '瓶', '，', '雅诗兰黛', '（', '即时', '修护', '特润', '精华露', '）', '2012年', '4月', '9日', '发货', '的', '，', '收货', '后', '我', '竟', '很', '惊讶', '！', '这', '么', '好', '的', '网站', '发出', '来', '的', '化妆品', '竟然', '没有', '塑', '封条', '的', '，', '也', '没有', '条型码', '，', '价', '值', '600', '的', '商品', '比', '国内', '几', '元', '的', '包装', '都', '差', '，', '这', '可能', '吗', '？', '就', '马上', '与', '客服', '联系', '了', '，', '客服', '回答', '是', '肯定', '正品', '，', '但是', '我', '要求', '拿', '出', '证明', '客服', '却', '说叫', '我', '直接', '找', '厂', '家', '，', '这', '是', '什', '么', '的', '什', '么', '，', '我', '哑语', '了', '，', '那', '我', '就', '说', '我', '退货', '，', '你们', '把', '钱', '退', '给', '我', '，', '他们', '也', '不行', '，', '所以', '亚称马逊', '是', '欺骗', '消费者', '的', '网站', '，', '到', '今天', '2012年', '4月', '16日', '还', '没有', '帮', '我', '解决', '这个', '问题', '，', '作为', '消费者', '真是', '呐', '闷', '！', '什', '么', '网站', '，', '客户', '还', '敢', '买', '东西', '，', '600', '元', '的', '东西', '就', '这样', '被', '他们', '给', '不', '能', '退', '坑害', '了']","['差', '正品', '欺骗', '不行', '不能坑害', '惊讶', '']"
2,"['不错', '，', '价', '格', '合适', '。']","['合适', '不错', '']"
2,"['买', '回', '来', '水钻', '是', '歪', '的', '而且', '还', '烂', '了', '一', '小', '块', '！', '！', '差评', '！', '！']","['烂', '差评', '']"
3,"['卖', '家', '发货', '速度', '慢', '，', '办事', '效率', '差劲', '，', '服务', '也', '一般']","['慢', '差劲', '一般', '']"
5,"['说', '真心话', '，', '我', '觉得', '京东', '不靠谱', '，', '之前', '买', '的', '时候', '上面', '写', '的', '是', '安装费', '300', '元', '封顶', '，', '结果', '美', '的', '上门', '安装', '了', '以后', '，', '说', '要', '425', '元', '，', '人', '家', '师傅', '告诉', '我', '说', '，', '京', '东', '在', '里面', '还', '有', '一', '行', '小字', '，', '300', '元', '不', '包括', '气路', '材料费', '，', '摆明', '了', '就是', '他', '么', 'keng', '人', '啊', '，', '小小的', '一个', '厨房', '里', '，', '气路', '竟然', '能用', '到', '5', '米', '管路', '，', '我', '觉得', '这', '摆明', '了', '就', '在', 'pian', '消费者', '的', '钱', '！', '我', '写', '的', '一些', '评', '价', '还', '不', '让', '我', '发表', '，', '说', '有', '敏感', '词汇', '，', '原', '来', '好评', '都', '是', '这', '么', '来', '的', '啊']","['能用', '小小的', '敏感', '好评', '不靠谱', '']"
1,"['就是', '打电话', '对方', '有时候', '听', '不清楚']","['不清楚', '']"
9,"['机子', '收到', '用', '了', '几', '天', '，', '特试', '了', '下', '才', '评', '价', '的', '，', '外观', '方面', '很', '大气', '，', '有', '人', '说', '放', '上', '桶装', '水会', '头重脚轻', '，', '这个', '倒', '没有', '，', '烧', '水', '也', '很快', '，', '声音', '一般', '，', '冰水', '效果', '不太好', '，', '壶', '这边', '有', '个', '门', '更好', '，', '会', '有', '尘', '不好', '搞', '卫生', '。', '总', '的', '来', '说', '还行', '吧', '，', '也', '不', '知道', '耐', '不耐用', '，', '个人', '觉得', '就', '一', '奢侈', '*', '钱', '，', '只', '是', '这', '美', '观点', '吧']","['还行', '美', '一般', '不太好', '不好', '不耐用', '很快', '很大', '奢侈', '更好', '']"
3,"['不是很好', '用', '，', '用', '次', '就', '坏', '了']","['次', '坏', '不是很好', '']"
2,"['1', '电源线', '有', '点', '短', '，', '2', '转', '页', '不', '是', '电机', '控制', '，', '靠', '自身', '风力', '推动', '，', '一', '分', '钱', '一', '分', '货', '，', '总体', '满意']","['满意', '短', '']"
4,"['给', '婆婆', '买', '的', '，', '她', '手机', '刚', '被', '偷', '了', '就', '赶紧', '给', '她', '定', '了', '一个', '，', '她', '别', '的', '不', '怎', '么', '会', '用', '，', '只要', '能', '上', '微信', '就', '行', '，', '这个', '相对', '来', '说性', '价', '比', '很高', '就', '选', '了', '这个', '，', '第二', '天', '早上', '就', '送', '到', '家', '了', '，', '拿', '在', '手里', '手感', '也', '不错', '，', '买', '的', '时候', '也', '没仔细', '看', '介绍', '，', '居然', '还有', '指纹', '解锁', '，', '不错']","['不错', '很高', '不错', '行', '']"
2,"['这个', '质量', '特别', '好哦', '，', '而且', '价', '格', '超级', '合理', '呀', '，', '京', '东', '太', '给力', '啦', '，', '希望', '以后', '这样', '的', '活动', '多多', '的']","['好', '合理', '给力', '']"
1,"['有', '点', '噪音', '，', '整体', '不错']","['不错', '']"
1,"['真', '的', '很', '辣', '鸡', ' ', '屏幕', '上', '有', '白色', '的', '小', '点', ' ', '点击', '屏幕', '的', '时候', '还有', '声音', ' ', '还', '很', '容易脏', ' ', '手', '一', '摸', '就', '有', '一', '层', '手机', '印子']","['容易脏', '']"
2,"['质量', '一般', '，', '用', '一', '次', '就', '坏', '了', '，', '嗨']","['坏', '一般', '']"
5,"['壳子', '看', '起', '来', '好', '高档', '，', '简约', '而', '不', '失', '大气', '，', '赞']","['好', '高档', '大气', '赞', '简约', '']"
3,"['电脑', '非常', '不错', '，', '性', '价', '比', '最好', '的', '，', '就是', '有点', '轻', '。', '[', '追', '评', ']']","['轻', '最好', '不错', '']"
2,"['只是', '觉得', '它', '包装', '上', '没有', '封', '好', '，', '很', '容易', '打开', '，', '如果', '别人', '用', '了', '也', '看不出', '来', '。', ' ', '产品', '效果', '暂时', '不', '知道', '，', '好', '的', '话', '会', '再', '买', '的', '。']","['容易', '好', '']"
1,"['使用方便', '，', '各种', '蛋黄', '成', '熟度', '调节']","['使用方便', '']"
2,"['洗头水', '的', '味道', '我', '不', '是', '很', '喜欢', '，', '用', '着', '还好', '。', '润发', '乳', '挺好', '用', '的', '。']","['还好', '不是喜欢', '挺好', '']"
3,"['不错', '，', '很', '喜欢', '，', '比', '超市', '便宜', '，', '还', '会', '光顾', '的']","['便宜', '不错', '喜欢', '']"
1,"['东西', '没', '什', '么', '味道', '，', '但', '这', '玩意儿', '卖', '一百', '多', '也', '太贵', '了', '吧']","['太贵', '']"
1,"['很', '满意', '的', '冰箱', '，', '功能', '强大', '，', '出去', '玩药', '和', '冷饮', '再', '也', '不', '愁', '了']","['满意', '']"
3,"['宝贝', '已', '收到', '，', '质量', '很好', '，', '实物', '与', '图片', '一致', '。', '很', '喜欢']","['很好', '喜欢', '一致', '']"
1,"['送货', '时间', '太慢', '，', '选择', '时', '是', '第2', '天', '到货', '，', '第4', '天', '才', '收到', '。', '还有', '泄露', '了', '个人', '信息', '，', '昨天', '有', '浙江', '金华', '的', '电话', '打', '来', '，', '问', '我', '是', '不', '是', '在', '京东', '商城', '买', '了', '东西', '，', '该', '商品', '的', '单号', '丢失', '，', '无法', '为', '我', '配送', '，', '然后', '发', '个', '连', '接到', '我', '手机', '让', '我', '按', '提示', '操作', '。', '老子', '货', '都', '收到', '了', '还', '来', '玩', '这种', '把戏', '。']","['慢', '泄露', '']"
2,"['挺好', '的', '，', '快', '递', '好']","['挺好', '好', '']"
1,"['手机', '屏幕', '都', '贴', '不全', ' ', '还有', '一部分', '贴', '不', '住', ' ', '真', '的', '是', ' ', '又', '得', '去', '手机', '店', '重新', '贴']","['不全', '']"
3,"['花', '了', '*', '块', '钱', '得到', '的', '。', '小巧', '精致', '还', '不错', '，', '以后', '煮', '二', '蛋', '吃', '、', '蒸', '个', '包子', '馒头', '应该', '用', '得', '上', '吧', '！']","['小巧', '不错', '精致', '']"
4,"['不错', '，', '送货', '快', '，', '服务', '好', '，', '好评']","['好', '快', '不错', '好评', '']"
3,"['送货', '速度', '快', '，', '态度', '良好', '，', '京东', '购物', '方便快捷', '！']","['良好', '方便快捷', '快', '']"
0,"['挺', '好用', '的', '，']","['挺好', '']"
5,"['四十', '块', '六', '角', '入手', '，', '再', '高', '就', '不推荐', '了', '。', ' ', '开始', '用', '的', '时候', '是', '感觉', '蛮', '控', '油', '的', '，', '洗', '完', '可以', '保持', '三', '天', '的', '样子', '，', '而且', '虽然', '是', '透明', '的', '，', '但是', '泡沫', '不少', '，', '不', '像', '发', '朵', '=', ' ', '=']","['透明', '不推荐', '可以', '高', '不少', '']"
0,"['商品', '不', '是', '很', '有用', '，', '还', '不', '如', '自己', '勤', '快', '点', '给', '自己', '的', '脚', '按摩', '来', '得', '实在']","['不是有用', '']"
3,"['用', '了', '几', '天', '了', '，', '跟', '商场', '买', '的', '一样', '哦', '，', '在', '这', '能', '享受', '到', '好点', '的', '折扣', '！', '不错', '！', '就', '是', '发货', '时间', '太慢', '了', '，', '多', '等', '了', '好几', '天', '，', '感觉', '不', '如', '在', '商场', '买', '方便', '，', '想用', '就', '到', '！']","['好点', '慢', '享受', '不错', '']"
7,"['用', '了', '几', '天', '才', '来', '评论', '的', '，', '很', '满意', '，', '外观', '大方', '豪华', '，', '声音', '也', '很小', '，', '218', '升', '比想像', '要', '大', '，', '实用', '价', '格', '也', '很', '合理', '，', '物流', '直接', '给', '送', '家', '里', '真', '的', '很', '满意', '一', '次', '购物', '！']","['满意', '实用', '豪华', '很小', '合理', '满意', '大方', '']"
1,"['给', '老妈', '买', '的', '，', '非常', '好用']","['好用', '']"
2,"['东西', '不错', '，', '送货', '速度', '也', '很快']","['不错', '很快', '']"
2,"['很', '淡雅', '的', '味道', '，', '吸收', '也', '很快', '，', '性', '价', '比', '不错']","['很淡', '不错', '很快', '']"
3,"['用', '了', '几', '次', '，', '感觉', '补', '水', '效果', '蛮', '不错', '，', '刚', '洗', '完', '脸', '，', '干干', '的', '，', '很', '粗糙', '，', '用', '过', '水光', '针', '后', '皮肤', '马上', '有', '很大', '改善']","['很大', '不错', '粗糙', '']"
3,"['一般般', '吧', '，', '车架', '变形', '，', '自己', '用', '扳手', '用力', '扳', '过', '来', '的', '，', '而且', '刮', '花', '的', '地方', '太', '多', '。', '快递', '简直', '跟', '蜗牛', '没', '什', '么', '区别', '！', '服务', '态度', '太差', '了', '，', '今天', '联系', '客服', '第二', '天', '才', '给', '回答', '！', '要', '的', '发票', '也', '没', '给', '，', '这样', '下去', '早', '点', '关门大吉', '吧']","['一般般', '变形', '太差', '']"
1,"['还', '不错', '！', '就', '是', '快递', '太慢', '了', '！']","['不错', '慢', '']"
2,"['不错', '，', '空间', '大', '挺好', '的']","['不错', '挺好', '']"
1,"['太', '窄', '了', ' ', '不喜欢']","['不喜欢', '']"
2,"['用', '的', '好', '快', '，', '味道', '有', '点', '大', '，', '用', '的', '时候', '发质', '变', '好', '一些', '，', '不', '用', '就', '又', '不行了', '。']","['快', '不用不行了', '好', '']"
3,"['很', '满意', '.', '快递', '又', '快', '！', '非常', '好']","['快', '满意', '好', '']"
4,"['商品', '不错', '，', '蜂蜜', '纯正', '，', '值得', '推荐']","['纯正', '推荐', '不错', '值得', '']"
4,"['收到', '货', '了', '，', '物流', '速度', '还可以', '，', '不', '过', '安装', '完', '后', '，', '按键', '上', '的', '屏幕', '显示', '一片空白', '，', '警示灯', '和', '上面', '不完整', '的', '小', '圆圈', '一', '闪', '一', '闪', '的', '，', '不能正常', '打印', '和', '复印', '，', '又', '没法', '问售', '后', '，', '郁闷', '中', '&', 'hellip', ';', '&', 'hellip', ';']","['不能正常', '郁闷', '还可以', '不完整', '']"
2,"['很', '满意', '，', '外观', '包括', '流畅度', '和', '性能', '，', '很', '喜欢']","['喜欢', '满意', '']"
5,"['电池', '续航', ':', ' ', '续航', '还', '没', '测试', '，', '但', '充电', '很快', ' ', '显示', '效果', ':', ' ', '虽然', '不', '是', '2k屏', '但', '也', '很好', ' ', '拍照', '效果', ':', ' ', '拍照', '不错', ' ', '运行', '速度', ':', ' ', '运行', '速度', '很', '流畅', ' ', '总结', ':', ' ', '全新', '未', '拆', '封', '?', '可惜', '的', '是', '刚', '到手', '就', '被', '我', '摔', '了', '一下', '[', '追', '评', ']']","['很好', '很快', '不错', '流畅', '未全新', '可惜', '']"
2,"['送', '的', '东西', '不全', '，', '不太好', '，', '没用', '就', '扔', '了']","['不全', '不太好', '']"
3,"['不错', '很', '喜欢', '，', '就', '想', '要', '这种', '最', '简单', '的']","['不错', '简单', '喜欢', '']"
1,"['9', '.', '9', '包邮', ' ', '这个', '东西', '果真', '不', '需要', '品牌', ' ', '完全', '没用']","['包邮', '']"
1,"['看起', '来', '还', '不错', '，', '还', '没', '用', '，', '用', '了', '再', '来', '评论']","['不错', '']"
2,"['买', '回', '来', '用', '了', '几', '天', '充', '就', '充不进去', '了', '，', '差评', '差评']","['差评', '充不进去', '']"
3,"['给', '妈妈', '买', '的', '，', '老妈', '说', '看', '着', '挺好', '用', '着', '也', '不错', '很', '满意', '。']","['挺好', '不错', '满意', '']"
2,"['很', '满意', ' ', '没有', '一点', '损坏', '的', '地方', '，', '家', '里', '还', '没有', '装修', '好', ' ', '只能', '先', '放', '着', '了', '[', '追', '评', ']', '今天', '给', '拆', '开', '了', ' ', '容量', '挺大', '的', ' ', '里面', '能', '放', '好多', '东西', '了']","['挺大', '没有好', '满意', '']"
1,"[' ', '使用', '很', '流畅', '[', '追', '评', ']']","['流畅', '']"
4,"['不错', '，', '京', '东', '的', '东西', '靠谱', '，', '冰箱', '也', '是', '大', '品牌', '，', '值得', '信赖']","['靠谱', '不错', '信赖', '值得', '']"
2,"['一', '次', '够', '了', '两', '只', '，', '其中', '一', '只', '內部', '摔', '坏', '了', '，', '由', '快递', '送', '回', '店', '里', '换', '货', '，', '，', '，', '过', '了', '一个', '多', '月', '才', '总算', '换', '回', '了', '，', '！', '快递', '小哥', '还是', '不错', '的', '，', '很', '负责', '！']","['不错', '负责', '']"
2,"['质量', '太差', '，', '边', '框', '有', '破损', '。', '很', '粗糙']","['太差', '粗糙', '']"
2,"['上面', '生锈', '了', '，', '而且', '特别', '脏', '，', '不满意']","['不满意', '脏', '']"
1,"['一', '次', '不错', '的', '购买']","['不错', '']"
